userName,score,at,content,,,,,,,,,,,,,
Gamal Baskoro,2,11/26/2022 12:16, Aplikasi sudah lebih baik, pilihan pembayaran lebih lengkap. Tapi penggunaan filter COD setelah tampil lalu dicek 1/1 dari atas sampai bawah COD tidak tersedia(tidak berfungsi) ,,,,,,,,,,,,
jones squad,1,11/26/2022 12:13, Bahasanya aja gratis ongkir, padahal cuma potongan ongkir 5 rb ,,,,,,,,,,,,
Anang Marzuki,5,11/26/2022 12:09,supeeerrr joosssd,,,,,,,,,,,,,
Geger Candrasari,5,11/26/2022 11:59, simple, mudah ,,,,,,,,,,,,
Arul putra,1,11/26/2022 11:57, katanya pembelian pertama dan diskon 50rb, udah sesuai s&k pembelian tapi tetep aja dibatalkan otomatis. pemebelian harga 50rb pas, saya bayar ongkir 17rb via octomobile, eh tiba tiba pembelian dibatalkan otomatis lawak wkwkwk. mau refund uangnya ribet buang waktu, ikhlasin aja lah itung itung sumbang ke tokopedia woahahaha. sampah sampah. buat temen temen kalo mau pembelian pertama di tokopedia saya saranin bayarnya pakek gopay aja biar kalo hal hal kayak gini terjadi lagi, refundnya gak ribet ,,,,,,,,
DEWI SRIRISQI,1,11/26/2022 11:47,playlater ga di setujui ku hapus lagi bintang nya bila perlu loug out dari toko pedia tetap saja hanya lazada yang mantap limit besar,,,,,,,,,,,,,
AT Channel,5,11/26/2022 11:42,Okay,,,,,,,,,,,,,
Setiawan Indra,1,11/26/2022 11:41,Sekarang semakin susah utk berbelanja di tokped karna cashback dan gratis ongkir tidak bisa dinikmati secara bersamaan sekarang saya lebih memilih utk berbelanja di lazada atau tiktok shop,,,,,,,,,,,,,
Hendrik Rismawanto,5,11/26/2022 11:36,ok,,,,,,,,,,,,,
Kimur Hidayat,5,11/26/2022 11:29,Tokopedia ....Ok,,,,,,,,,,,,,
Apip Komara,1,11/26/2022 11:25, Cacad, ribet, udah buka toko, tiba2 toko ditutup karena lama ga login. ,,,,,,,,,,
Devi Permatasari,3,11/26/2022 11:25, Buat tim Tokopedia tolong baca ini ya Kalau searching produk dari wishlist, ketika kembali (back) dari halaman produk ke wishlist, jangan di-reload ulang Lama Please fix that ,,,,,,,,,,,
yatnue,5,11/26/2022 11:22, Tokopedia emang mantap, tp sering bgt update jd berat aplikasinya ,,,,,,,,,,,,
Budiadi,5,11/26/2022 11:15,Alhamdulillaah akhirnya lolos pelatihan beternak ayam demi intensif! Terimakasih.,,,,,,,,,,,,,
Nur Hayani,1,11/26/2022 11:15, Mantap !!! 4 kali berturut turut beli susu di Tokopedia, semua toko gak respon. ,,,,,,,,,,,,
gilang nurcahyo,1,11/26/2022 11:14,Good,,,,,,,,,,,,,
Maria Sarjana ekonomi,1,11/26/2022 11:12, Semua pihak tokopedia pada belain pihak pembeli.hari ini ada 2 paket udah tiba di tempat pembeli kami udh chat ama tokopedia di cuekin aku jd percuma chat ama tokopedia care kayak patung,orang gak bisa tulis ama gak bisa chat ,,,,,,,,,,,,
Andry Tani,5,11/26/2022 11:09,trusted banget deh,,,,,,,,,,,,,
muhamad ali maskur,2,11/26/2022 11:01,Gratis ongkir dan cashback tidak bisa di pakai bersama seperti dulu,,,,,,,,,,,,,
Dix in,2,11/26/2022 11:00,Toko pedia Bisa dikirim ke luar negeri kaga y,,,,,,,,,,,,,
java de franco,4,11/26/2022 10:58,mantap,,,,,,,,,,,,,
Liong Liong,5,11/26/2022 10:54,ok,,,,,,,,,,,,,
Mur Yanto,5,11/26/2022 10:31,baik,,,,,,,,,,,,,
setiasih yuningsih,5,11/26/2022 10:25, Aplikasi ini harus ditambahin ada no tlpn kurirnya, supaya kalo ada kesalahan dari contohnya salah kembalian bisa menghubunginya. ,,,,,,,,,,,,
Fachri Arri,5,11/26/2022 10:24,Ini aplikasi terbaik untuk aku walaupun sedikit agak lemot tapi ini 🅑🅐🅖🅤🅢 banget thanks you for Tokopedia BAGUSSSS,,,,,,,,,,,,,
Iqbal HZ,4,11/26/2022 10:23,sangat membantu,,,,,,,,,,,,,
Fredoardi Sukma,5,11/26/2022 10:09,good,,,,,,,,,,,,,
Mugianto 19,5,11/26/2022 10:07,bagus,,,,,,,,,,,,,
Shofiyatul Holidiyah,5,11/26/2022 9:37,pindah k apk hijau gegara apk oren mahal😓,,,,,,,,,,,,,
Feri Fernandus,1,11/26/2022 9:35,Sekarang kalo udah pake voucher cashback gratis ongkirnya ga berlaku... Hadeehhh,,,,,,,,,,,,,
Rafael Alfarizzi,4,11/26/2022 9:34,ok,,,,,,,,,,,,,
Sendy Nugroho,1,11/26/2022 9:34,Aplikasi nya bagus gk kaya LAZADA banyak penipuan,,,,,,,,,,,,,
Kenzie Pradita,3,11/26/2022 9:29,not bad,,,,,,,,,,,,,
Mat Safii,5,11/26/2022 9:24,mantabs,,,,,,,,,,,,,
abhy irwan,1,11/26/2022 9:17, Saya pembeli setia toped tp kali ini kecewa, Barang kan utk 18thn ok sudah isi fom gw d atas 18thn tetep ga bisa d buka hrs via web. Lah gunanya APP apa dong?? Gw mau beli vape aja RIBET buka web lah ini itu lah. Gunanya APP itu biar D PERMUDAH. DAN YG ANEHNYA LAGI VAPE KAN 18+ GA BISA D BUKA HRS VIA WEB TP KALO ALAT BANTU SEX PRIA/WANITA BISA LOH ANEH APALAGI KONDOM MAU HERAN TP INI +62 ,,,,,,,,,,,,
Fandi Ar,1,11/26/2022 9:12, RASAIN LU SUSAH NYARI DRIVER JIKA KONDISI HUJAN, DRIVER BANYAK YG OFF KARENA ATURAN BARU ELU YG BUAT SUSPEND TIME BUAT DRIVER JIKA MELEWATI ORDERAN, PADAHAL GUE SERING BANGET HUJAN HUJANAN BUAT AMBIL ORDERAN SEKARANG OGAH BANGET ,,,,,,,,,,,
Filio Siburian,5,11/26/2022 8:58,sangat baik dan aplikasi ini tidak pernah mengecewakan,,,,,,,,,,,,,
Catrine Valeria,5,11/26/2022 8:50,adain gratis ongkir sprti dlu lgi.,,,,,,,,,,,,,
Rheza Prasetya Hidayat,5,11/26/2022 8:49,Good good,,,,,,,,,,,,,
Agoesemboen Agoes,5,11/26/2022 8:37,Bagoes 3,,,,,,,,,,,,,
Pur Wanto,5,11/26/2022 8:30,makin mantap Tokopedia,,,,,,,,,,,,,
Fahrur Rozi,5,11/26/2022 8:24,Aplikasi ini sangat membantu saya untuk berjualan dengan harga yg relatif standar,,,,,,,,,,,,,
Hendrae Marzayadie,5,11/26/2022 8:24,terbaik,,,,,,,,,,,,,
Rachmatullah Mamat,5,11/26/2022 8:21,mantap,,,,,,,,,,,,,
Nub Gimang,5,11/26/2022 8:18,enak sih untuk pengguna baru dapat harga RP.0,,,,,,,,,,,,,
imam suhardi,4,11/26/2022 8:17,Ok,,,,,,,,,,,,,
Dani Maulana,5,11/26/2022 8:12,Sy dari dahulu sellu pke avlikasi topedia. Setiap ada penggantian baru ko susah msuk lemot..,,,,,,,,,,,,,
K. Ylua,2,11/26/2022 8:09,Banyak sekali Notifikasi Iklan. Capek Hapusnyaaaaa.. WOOOY,,,,,,,,,,,,,
Pengguna Google,1,11/26/2022 8:03, diberi kode pembayaran yang kurang, sehingga barang tidak bisa di bayar ,,,,,,,,,,,,
Andi Akbar,1,11/26/2022 8:00, Baru pakai tokopedia sudah di buat repot dengan sistem pembayarannya , sebagai punjual sistem seperti ini kurang memuaskan tks ,,,,,,,,,,,,
Dede Ikna,5,11/26/2022 7:57,mantap tokopedia number one,,,,,,,,,,,,,
Fransiscus Xaverius Budiawan,4,11/26/2022 7:44,good,,,,,,,,,,,,,
Didi Darmadi,1,11/26/2022 7:37, Yahh di tidak bisa pakai promo, unistall😒 ,,,,,,,,,,,,
adika production,5,11/26/2022 7:30,mantaabb,,,,,,,,,,,,,
Rifky Rahmandani,1,11/26/2022 7:29, Apk ribet, udah bayar malah dicancel ama tokopedia, uang refund gabisa diambil cuih ,,,,,,,,,,,
Agus subihartoyo,5,11/26/2022 7:28,jos,,,,,,,,,,,,,
Deni Saputra,5,11/26/2022 7:26,siip,,,,,,,,,,,,,
M sidratul Muntaha,1,11/26/2022 7:20,Aplikasi terbodoh terdudul seluruh dunia.. jangan donwload apk bodoh ini woy. Ga berguna ga bisa beli pulsa beli token listrik semua ga bisa.. apk dudul bodoh,,,,,,,,,,,,,
Bejo Raharjo,1,11/26/2022 7:15,Tambah ruweett,,,,,,,,,,,,,
Adop Fuyit,5,11/26/2022 7:12,Hooddd,,,,,,,,,,,,,
Saeful s,1,11/26/2022 7:08, Gratis ongkir +voucher jadi di pisah, ,,,,,,,,,,,,
Wyen Ardi,4,11/26/2022 7:06, Untuk transaksi ok. Topup cepat tidak ribet ada keluhan cs sigap memberi solusi, pokoknya top deh aplikasi ini ,,,,,,,,,,,,
teddy dennis,5,11/26/2022 6:56,ok mantap !,,,,,,,,,,,,,
Victoria,3,11/26/2022 6:55,Ayolah tambahin biar bisa pake 2voucher,,,,,,,,,,,,,
Yogo Prarena,5,11/26/2022 6:50,sampai saat ini masih tetap ok 👍,,,,,,,,,,,,,
Satria Shonix,2,11/26/2022 6:44,ijin mau tanya ...kenapa e wallet DANA g di jadikan salah 1 alat byar di Tokopedia?......,,,,,,,,,,,,,
Yohanes Timotius,1,11/26/2022 6:43,Sangat tidak profesional dalam menangani masalah pembeli. Tidak diberikan pilihan dalam jasa kurir sehingga sangat merugikan pembeli. Melakukan penambahan biaya sebesar 1.000 per transaksi tetapi pelayanan malah makin buruk.,,,,,,,,,,,,,
Marup Purnama,5,11/26/2022 6:34,Mantap pokoknya mah,,,,,,,,,,,,,
Anton Banjarmasin,5,11/26/2022 6:26,mantap....,,,,,,,,,,,,,
meliodas sama,1,11/26/2022 6:14, Kenapa yah waktu saya order udah saya bayar kenapa ada notif   pesananmu telah di batalkan secara otomatis   mohon solusinya ,,,,,,,,,,,,,
Rudi hrs,5,11/26/2022 6:06,Bagus,,,,,,,,,,,,,
Bima Syahputra,5,11/26/2022 6:06,mantappp,,,,,,,,,,,,,
Nur Yadin,5,11/26/2022 6:04,terimakasih Tokopedia dan gopay,,,,,,,,,,,,,
Kelvin Christianto,1,11/26/2022 5:50,Sekarang mbujuk tok kalo promo. Sudah ongkir nya bayar biar dapat cashback. Ternyata pas transaksi selesai gak dapat cashback. Padahal waktu di pengiriman di invoice nya ada keterangan kalau bakal dapat cashback. Pas barang datang dan di klik selesai. Gak dapat cashback,,,,,,,,,,,,,
Wahyu Suriyanto,5,11/26/2022 5:49,Sangat bagus,,,,,,,,,,,,,
Steffanni Azoera,5,11/26/2022 5:49, saya harapa selalu ada terus promo   yang lebih menarik lagi ,,,,,,,,,,,,,
Andre Ardianto,1,11/26/2022 5:46, Topup gopay ga masuk2. Udah complain cuma disuruh nunggu 2x24 jam, mau dipake juga saldonya malah ga bisa ,,,,,,,,,,,,
Risma Puspitawati,5,11/26/2022 5:35, nice, very fast and easy ,,,,,,,,,,,,
Fitri Gancit,5,11/26/2022 5:31,okr,,,,,,,,,,,,,
Pengguna Google,1,11/26/2022 5:30, Jangan pernah bayar cc pake tokped, sumpah ngeselin banget bayar ga telat tapi jadi telat, sampe ditelponin nyesel banget, ditarik gabisa, nyangkut ga jelas dananya. Ga masuk2. ,,,,,,,,,
Sholeh Sholeh,5,11/26/2022 5:26,Sangat membantu sy disaat membutuhkan ....,,,,,,,,,,,,,
Nur Yadi,5,11/26/2022 5:12,makasih tokopedia ada saldo ini bisa membantu buat beli barang 😁,,,,,,,,,,,,,
Abi Darmawan,4,11/26/2022 5:10,terimakasih tokopedia,,,,,,,,,,,,,
Giga Max,1,11/26/2022 5:09, Bosen update Mulu ni aplikasi lama   tak hapus ,,,,,,,,,,,,,
Eka Ardiansyah,5,11/26/2022 5:01,keren,,,,,,,,,,,,,
Litha Netta,1,11/26/2022 4:56,makin parah.. setelah dikenakan biaya layanan sekarang free ongkirpun tidak otomatis dikarenakan wajib pilih antara free ongkir atau cash back..,,,,,,,,,,,,,
Kiswanto Believe,4,11/26/2022 4:53,sangat membantu 🥰,,,,,,,,,,,,,
Inung Panceng,5,11/26/2022 4:48,Ok,,,,,,,,,,,,,
mragil25 __,5,11/26/2022 4:37,mantap,,,,,,,,,,,,,
Aang Dimyati,1,11/26/2022 4:35, Bayar pakai gopay tapi sudah tidak dapat gratis ongkir dari kurir manapun, cashback pun sekarang tidak ada, masih kena biaya layanan pula. Lalu alasan apa lagi yg harus membuat saya masih bertahan di apk toped ini? ,,,,,,,,,,,
Maer Zain,1,11/26/2022 4:35, Nanti aku ubah lagi ratingnya ya tokopedia, kalo kebijakan bebas ongkir bisa d pake bersamaan sm cashback. Sementara ini 1 bintang pantas kayaknya ,,,,,,,,,,,,
Adhitya Himawan,5,11/26/2022 4:32,Oke,,,,,,,,,,,,,
Yuny Aditya,5,11/26/2022 4:20,Trima kasih,,,,,,,,,,,,,
Muhammad Mujiburachman,5,11/26/2022 4:14,promo nya biar lebih besar dong..,,,,,,,,,,,,,
Damar Tri Prakoso,2,11/26/2022 4:06, Tahun depan kalau kebijakannya masih nggak bisa digabung antara voucher cashback dan gratis ongkir, saya mau ganti ke marketplace lain aja, terima kasih loh sudah lama menemani. ,,,,,,,,,,,
Apriliani Novitasari,5,11/26/2022 3:11,sering dapet kupon asyikk,,,,,,,,,,,,,
Fera Saudi,5,11/26/2022 3:09, simple, mudah, Dan diskon menarik ,,,,,,,,,,,
Andri Sya'ban,5,11/26/2022 3:00,ok,,,,,,,,,,,,,
Adi Astika,4,11/26/2022 2:55, Saya pakai opsi kurir gosend instan hari ini, lalu cek promo, dan pakai promo biaya kngkir kalau tidak salah. Ternyata kurirnya diganti ke si cepat regular. Saran kalau promo tlg jgn ditampilkan semua promo, tapi cukup promo yg bisa dipakai di kurir yg sdh dipilih saja agar tidak tercampur ,,,,,,,,,,
Rionaldo Selanno,1,11/26/2022 2:55, Udh gk ada gratis ongkir sama voucher belanja. Jd mikir2, kalo mo belanja di tokpei ,,,,,,,,,,,,
Ara Velo,5,11/26/2022 2:44,Tokopedia membantu kita belanja online Bebas ongkir melaluin ongkir 0 rupiah,,,,,,,,,,,,,
MHU RIDHO,4,11/26/2022 2:36,Ay love you,,,,,,,,,,,,,
Madhan Archie,1,11/26/2022 2:24, mulai menjadi ampas, ongkir dan cashback tidak bisa di satuin 🤣🤣 ,,,,,,,,,,,,
M iqbal Heru,4,11/26/2022 2:23,di permudah lagi tambahkan sistem COD atau bayar ditempat,,,,,,,,,,,,,
Ekha Lishemale,5,11/26/2022 2:20,Gratisnya Ongkirnya murah 🥰🥰🥰🥰🥰,,,,,,,,,,,,,
SUMEDI SUMEDI,5,11/26/2022 2:20,Bagus banget,,,,,,,,,,,,,
Elyana Patricia,5,11/26/2022 2:17,Goood.. terbaikk,,,,,,,,,,,,,
PLANET BIRU69,1,11/26/2022 2:16, Aplikasi gak jelas..pesan paket sudah seminggu lebih tidak sampai,jangan donlod aplikasi ini ,,,,,,,,,,,,
diky Lemon,2,11/26/2022 2:15,ribet,,,,,,,,,,,,,
Jhar Official,4,11/26/2022 2:14,tetaplah bakar uang jika ingin selalu digunakan 👍,,,,,,,,,,,,,
zefs S,1,11/26/2022 2:05,Aplikasi nya ko sering error ya....list menu nya banyak yang hilang pas mau di pakai.contoh nya pada daftar promo.,,,,,,,,,,,,,
Syifa Nadhif,3,11/26/2022 2:03,Kok aq belum dapat dana refund yaa..pdhal trnsaksinya g brlanjut..dan anehnya history transaksinya ilang..terus gmn aq bisa Melapor sedangkan untuk melapor harus memilih transaksi yg bersangkutan.. Meski nominalnya terbilang kecil..tp itu berarti buat saya🙏 Plis dong kasih masukan😔,,,,,,,,,,,,,
Richard Sambera,5,11/26/2022 2:02,Bagus,,,,,,,,,,,,,
d d p r,5,11/26/2022 1:44,mantap bet,,,,,,,,,,,,,
Eklesia Saema Putri Sormin,3,11/26/2022 1:42,Market place teraman sih tapi sejak gabung sama g*jek jadi puueeelit cashback ya,,,,,,,,,,,,,
Aisyah Ramadhani,1,11/26/2022 1:40,Kecewa,,,,,,,,,,,,,
Pengguna Google,5,11/26/2022 1:22,keren.,,,,,,,,,,,,,
Mochamad Noerthias Rahadian,3,11/26/2022 1:10,Baik sekali,,,,,,,,,,,,,
Hermawan mulia,5,11/26/2022 0:56, Ayo semangat teknisi goto, supaya cpet diperbaiki sistem pembayaran dengan gopay, sy mau cekout barang ga bisa ini metode pembayaran lagi ada problem.. ,,,,,,,,,,,
Artiko Fajar Samodra,1,11/26/2022 0:21,Metode pembayaran gopay jadi sering bermasalah -_- pindah Oren aja aku. Makasih.,,,,,,,,,,,,,
Purwono Ono,1,11/26/2022 0:19, Kenapa pesanan saya selalu di batalkan 🤔🤔🤔,parah.... kenapa akun saya di nonaktifkan juga,biarin masih banyak yang lain nya juga🤪 ,,,,,,,,,,,
Syaiful Anwar,5,11/26/2022 0:19,Aplikasi belanja sangat2 membantu..,,,,,,,,,,,,,
Hashifa zata,5,11/26/2022 0:17, gw download ini cmn mau liat BTS doang ya , sama belanja ko hyunk✌️💜 ,,,,,,,,,,,,
indra gunawan,5,11/26/2022 0:00,goodd,,,,,,,,,,,,,
Irfan Yoni Tama,1,11/25/2022 23:40, Tidak bisa gunakan cashback/discount dan gratis ongkir bersamaan , Saya berpisah dengan Tokopedia, ada biaya layanan 1k ok tidak apa apa, ongkir tambah mahal ok bisa cari toko lain yang lebih dekat (kalo ada) tapi tidak bisa gratong dan cb/diskon? Bye ,,,,,,,,,,
Fàňdíáköş Ğíňtěr,1,11/25/2022 23:27, Woi kenapa saya selalu gagal beli pulsa klo pake OVO apalagi ada promo dasar gak jelas download fitur juga gagal, 😠😠mending lazada ,,,,,,,,,,,,
Bento Motovlog,1,11/25/2022 23:16,Mau beli keperluan vape sangat2 susah,,,,,,,,,,,,,
Gressia Pangaribuan,1,11/25/2022 23:09,tokopedia sangat mudah di hack oleh pelaku kejahatan yg bersifat menipu. baru saja saya terkena penipuan dimana akun tokped saya diretas dan saldo tokped saya digunakan transaksi pembelian pulsa sebanyak 3juta. namun tidak ada solusi dan langkah yg kooperatif dari pihak tokopedia.,,,,,,,,,,,,,
Inay Baim,5,11/25/2022 22:54,Nice,,,,,,,,,,,,,
Adanyi Aja,4,11/25/2022 22:36,lagi coba 4 dulu,,,,,,,,,,,,,
Abu Nisa Nisa,3,11/25/2022 22:35, Tokopedia makin ke sini menunjukkan kemunduran sering ngeprank, bagaimana tidak, katanya suruh menggabung promo yg ada ternyata gk bisa di gabung,percuma ngasih gratis ongkir, cashback,atau diskon karena para pembeli memilih gratis ongkir yg lebih besar yg di sediakan jasa kirim,jadi gk bakalan lagi pakai promo yg di sediakan toped ,,,,,,,
widya saja,1,11/25/2022 22:30,Semakin lama semakin buruk aja,,,,,,,,,,,,,
heru rahmat,5,11/25/2022 22:26,Mantapppp,,,,,,,,,,,,,
VesparatozZ _,1,11/25/2022 20:30,Ada biaya admin untuk setiap transaksi. Voucher gratis TIDAK BISA DIGUNAKAN SECARA BERSAMAAN. kualitas expedisi Tokopedia SANGAT MENGECEWAKAN,,,,,,,,,,,,,
Ardhi Regawa,1,11/25/2022 20:17,Semakin menyulitkan pelanggan,,,,,,,,,,,,,
Mohamad Arifin,5,11/25/2022 19:58, Mana paket pesanan,saya melalui kurir j&t ,koq malah diaimpan digudang??????!,mana tanggung jawab toped, jangan mau enak sendiri ,mwrugikan pemakai apk, ingat apk mu tak akan berkembang tanpa kita2, ,,,,,,
Vicky Popo,1,11/25/2022 19:34, Gak guna gak bisa bayar COD ,pengguna baru juga udh gak ada auto unistal ,,,,,,,,,,,,
Nazuaf Ali,5,11/25/2022 19:16,Keren,,,,,,,,,,,,,
adnan kids,5,11/25/2022 18:39,mantap,,,,,,,,,,,,,
Pram Satria,1,11/25/2022 18:21,Jawaban Toped care atas keluhan saya sama sekali tidak menyelesaikan masalah...hanya jawaban2 template...tidak banyak membantu customer...!!! PARAH!!!,,,,,,,,,,,,,
Yedi Priatna,1,11/25/2022 17:59,Saldo refun tidak bisa di buka,,,,,,,,,,,,,
Dhanu Maulana,1,11/25/2022 17:47, Apl tokopedia sekarang kurang bagus kolom wishlist nya jelek, jika kita mau menghapus barang yg di sukai kembali lagi ke awal/atas. Mohon pebaiki lagi sperti dlu. ,,,,,,,,,,,,
Muhammad Nasrul Ulum,5,11/25/2022 17:29,Mantap,,,,,,,,,,,,,
Daniel Rio,2,11/25/2022 17:14, Setelah saya uninstall dan mau install ulang lagi kenapa jadi tidak bisa, sudah hapus ini itu hingga reset pabrik tetap ga bisa, tolong saran nya pihak tokped. ,,,,,,,,,,,
aji nugroho,1,11/25/2022 17:11,Aplikasi toko pedia tukang tipu ... Aplikasi penipu gak jelas Bebas Ongkir BOHONG !,,,,,,,,,,,,,
Halimah Tusaddiyah,5,11/25/2022 17:04,pelayanan nya kurang,,,,,,,,,,,,,
Haryadi Ramdan,1,11/25/2022 16:43,Parahlah sekarang .,,,,,,,,,,,,,
Firas,5,11/25/2022 16:25,Mulai hari ini harus milih mau gratis ongkir atau mau pake voucher promo.... KOCAK 🗿,,,,,,,,,,,,,
Fandy Nafisah,5,11/25/2022 16:20,Mantaaap suksessss,,,,,,,,,,,,,
Adi Wijaya,1,11/25/2022 16:14, semakin lama semakin jelek nih apps. contohnya voucher yang sudah tidak bisa lagi dipakai bersamaan. ongkirnya mahal dan jarang ngasih gratis ongkir. ada biaya penanganan aplikasi, padahal dulu ga ada. banyak lagi lah kurangnya dibandingkan dengan yg dulu. ,,,,,,,,,,,,
Ujang Habudin,5,11/25/2022 16:08,Sukses selalu Tokopedia,,,,,,,,,,,,,
DENI RAMDANI,5,11/25/2022 16:08,Tanks toko pedia,,,,,,,,,,,,,
Tri Asmoko,5,11/25/2022 16:07, mantulini,,,, semoga ada promo yang menguntungkan lainnya ,,,,,,,,,
Trizet Cyan,5,11/25/2022 16:02,okehhh,,,,,,,,,,,,,
URAM JKT48,5,11/25/2022 16:01,JKT48,,,,,,,,,,,,,
RANGER MERAH,1,11/25/2022 15:55,Buruk,,,,,,,,,,,,,
Mara Guruh,5,11/25/2022 15:53,Kecewa ndak ada gratis ongkir sekarang,,,,,,,,,,,,,
Zhenx 27,1,11/25/2022 15:51, Dah gk semangat belanja disini,banyak syarat dan kebijakan,masalah ongkir masalah voucher dah gk asik...alternatif yaa lazada sekarang yg rame. ,,,,,,,,,,,
Kiki Pradiyanto,1,11/25/2022 15:43,Beli paket data di aplikasi ini tidak bisa.,,,,,,,,,,,,,
Yudha Aldi wardana,1,11/25/2022 15:42, Saya sebagai pengguna baru tidak bisa mandaftar   maaf kesalahan server bisa di coba kain waktu    trus begitu ,,,,,,,,,,,,,
Sulis Tiyono,5,11/25/2022 15:39,mantap,,,,,,,,,,,,,
Rurouni kenshin,5,11/25/2022 15:38,mantap,,,,,,,,,,,,,
Nathania may,4,11/25/2022 15:30,Oke la.,,,,,,,,,,,,,
Aini Ratna,5,11/25/2022 15:29,aplikasi Nya I love you banget 😭💞,,,,,,,,,,,,,
Susanto Feki,5,11/25/2022 15:13,Jialan di sini untung sekali..,,,,,,,,,,,,,
Pambudi Santoso,5,11/25/2022 15:13, Mantap aplikasi tokopedia gak abal   memberikan kepuasan kepada pelanggan ,,,,,,,,,,,,,
Kadek Juli Mertayasa,5,11/25/2022 15:12,sangat bagus,,,,,,,,,,,,,
Tajab Tajab,5,11/25/2022 15:10,Terimakasih ya kk SDH membantu permasalahan saya mengenai Doble transfer respon nya cepat sekali,,,,,,,,,,,,,
abdul kusoy,5,11/25/2022 15:07,mantapppppppppppppppppp,,,,,,,,,,,,,
Eko Army,5,11/25/2022 15:02,kereenn tokped,,,,,,,,,,,,,
Muhammad Rafli,5,11/25/2022 15:02, Sangat Rekomended, sebelumnya saya pertama kali coba-coba pesan barang di Tokopedia tanggal 22 Nov Malam dan kaget ternyata sudah sampai barangnya 25 Nov juga sudah gratis ongkir, itu aja sih, senang aja butuh 2 hari aja udah sampe Juga pengantar nya juga sangat express ,,,,,,,,,,
Dinda Anytia Ningsih,1,11/25/2022 15:01,Please untuk Tokopedia promo free ongkir dan cashback bisa dipake bersamaan.karena ini tuh membantu banget buat customer.banyak lho yang complain bilang harus pilih salah satu aja mau free ongkir atau cashback ga bisa dipake keduanya secara bersamaan.kalo kaya gini terus customer bisa banyak yang kabur ga mau belanja lagi di Tokopedia.oya 1 lagi adain lagi fitur panen telur yang telurnya cashback koin gopay karena itu membantu bgt buat nambah koin gopay,,,,,,,,,,,,,
YUNITA SEPTIANI AGUSTIN,5,11/25/2022 15:01, proses transaksi nya cepat,penukaran kode voucher tidak ada kendala,terima kasih tokopedia ,,,,,,,,,,,
Ahmad Agus,1,11/25/2022 14:56,Saya pengguna baru mau login saja eror mulu tolong segera cepat di perbaiki dan adakan kembali gratis ongkirr,,,,,,,,,,,,,
E150ne,5,11/25/2022 14:49,Mantap,,,,,,,,,,,,,
Wedha Kencana,5,11/25/2022 14:31,Bagus,,,,,,,,,,,,,
Hairul Gofood,5,11/25/2022 14:25,macan,,,,,,,,,,,,,
Anggun Wahyudi,5,11/25/2022 14:15,bagus,,,,,,,,,,,,,
Rizki Andika,5,11/25/2022 14:08,mantap,,,,,,,,,,,,,
Ani Apul,5,11/25/2022 13:44,ok,,,,,,,,,,,,,
Endik Agus,5,11/25/2022 13:28, toko amanah, barang sesuai deskripsi pokoknya Tokopedia mantap ,,,,,,,,,,,,
riri adriza,1,11/25/2022 13:26, Mengecewakan, antara cash back dan free ongkir sekarang dibedakan.. Padahal dl sy pengagum aplikasi ini ,,,,,,,,,,,,
Dian Puspito Hesti Saputro Sinar Jaya,5,11/25/2022 13:11,terbaik dah,,,,,,,,,,,,,
Ikke Nurjayanti,5,11/25/2022 13:11,sangat membantu ok banget,,,,,,,,,,,,,
Inayah safitri,5,11/25/2022 13:10,luar biasa,,,,,,,,,,,,,
weli paita sari,5,11/25/2022 13:10,sangat membantu,,,,,,,,,,,,,
Egi Yudistiro,5,11/25/2022 12:46,Mantap,,,,,,,,,,,,,
rudy mohmmad,1,11/25/2022 12:45,tolong untuk pihak tokoped kembang kn lg msalah cs ke kurir ny,,,,,,,,,,,,,
Arif Apa Adnya,1,11/25/2022 12:40,Beli pulsa susah kali belum ada yang sukses dah limit?lucu kan,,,,,,,,,,,,,
Agung Bhakti K,4,11/25/2022 12:38,ok,,,,,,,,,,,,,
jev abra,1,11/25/2022 12:36,kembalikan fitur gabungan gratis ongkir dan cashback dong...... 🙏🙏🙏🙏🙏 #edit turunin bintang,,,,,,,,,,,,,
muhamad awan,5,11/25/2022 12:32,sangat baik,,,,,,,,,,,,,
Alfa Rafa,5,11/25/2022 12:29, Keren banget, makin keren kalau di Tokopedia ada vitur video untuk promosi affiliate. Dijamin makin tambah rame Tokopedia. Semoga terealisasi ,,,,,,,,,,,,
gaga yono,4,11/25/2022 12:29,Ok,,,,,,,,,,,,,
Dewi Fitriyana,5,11/25/2022 11:58,promo mantab,,,,,,,,,,,,,
Erni Setyowati,5,11/25/2022 11:55,terimakasih Tokopedia atas traktiran belanja 0 rupiahnya😍🙏🏻,,,,,,,,,,,,,
Budi Wisedewa,5,11/25/2022 11:51,bagus pengiriman dan packing serta harga sesuai dg barang yg kami perlukan,,,,,,,,,,,,,
niwre helas,5,11/25/2022 11:50,good,,,,,,,,,,,,,
